ID,Nome_Scuola,Citta,Land,OID_Erasmus,Sito_Web,ISCED,Fonte_URL
DE-WAVE2-0382,Schulamt für den Rhein-Sieg-Kreis,Siegburg,Nordrhein-Westfalen,E10376071,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0383,Städtische Gesamtschule am Michaelsberg,Siegburg,Nordrhein-Westfalen,E10408562,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0384,Gesamtschule Auf dem Schießberg,Siegen,Nordrhein-Westfalen,E10310164,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0385,Gymnasium Am Löhrtor,Siegen,Nordrhein-Westfalen,E10269337,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0386,Aldegrever-Gymnasium,Soest,Nordrhein-Westfalen,E10185486,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0387,Archigymnasium Soest,Soest,Nordrhein-Westfalen,E10140995,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0388,Conrad-von-Soest-Gymnasium,Soest,Nordrhein-Westfalen,E10030709,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0389,Hannah-Arendt-Gesamtschule Soest,Soest,Nordrhein-Westfalen,E10232141,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0390,Kreis Soest,Soest,Nordrhein-Westfalen,E10208004,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0391,Alexander-Coppel-Gesamtschule,Solingen,Nordrhein-Westfalen,E10326307,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0392,Carl-Russ-Schule,Solingen,Nordrhein-Westfalen,E10058134,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0393,Erika-Rothstein-Schule Solingen,Solingen,Nordrhein-Westfalen,E10241279,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0394,Grundschule Böckerhof,Solingen,Nordrhein-Westfalen,E10183844,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0395,Grundschule Bogenstraße,Solingen,Nordrhein-Westfalen,E10222202,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0396,Gymnasium Schwertstraße,Solingen,Nordrhein-Westfalen,E10147786,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0397,Gymnasium Arnoldinum Europaschule,Steinfurt,Nordrhein-Westfalen,E10234909,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0398,Realschule für Jungen und Mädchen Steinhagen,Steinhagen,Nordrhein-Westfalen,E10087365,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0399,Steinhagener Gymnasium,Steinhagen,Nordrhein-Westfalen,E10071808,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0400,Goethe-Gymnasium Stolberg,Stolberg,Nordrhein-Westfalen,E10079227,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0401,Ritzefeld-Gymnasium der Stadt Stolberg,Stolberg,Nordrhein-Westfalen,E10066894,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0402,Städtische Gesamtschule Stolberg - Auf der,Stolberg,Nordrhein-Westfalen,E10068137,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0403,Graf-Adolf-Gymnasium der Stadt Tecklenburg,Tecklenburg,Nordrhein-Westfalen,E10312079,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0404,Europaschule Troisdorf,Troisdorf,Nordrhein-Westfalen,E10152954,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0405,Heinrich-Böll-Gymnasium Troisdorf,Troisdorf,Nordrhein-Westfalen,E10039281,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0406,Gertrud-Koch-Gesamtschule Troisdorf-Sieglar,Troisdorf-Sieglar,Nordrhein-Westfalen,E10215073,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0407,Carolus-Magnus-Gymnasium,Übach-Palenberg,Nordrhein-Westfalen,E10019547,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0408,Willy-Brandt Gesamtschule Übach-Palenberg,Übach-Palenberg,Nordrhein-Westfalen,E10084918,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0409,"Sonnenschule, Städt. Gemeinschaftsgrundschule,",Unna,Nordrhein-Westfalen,E10186788,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0410,"Geschwister-Scholl-Gymnasium, Velbert",Velbert,Nordrhein-Westfalen,E10114141,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0411,Erasmus-von-Rotterdam-Gymnasium,Viersen,Nordrhein-Westfalen,E10165023,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0412,Gymnasium Georgianum Vreden,Vreden,Nordrhein-Westfalen,E10096349,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0413,"Gesamtschule Waldbröl, Städtische Schule der",Waldbröl,Nordrhein-Westfalen,E10179225,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0414,Städtische Realschule Waltrop,Waltrop,Nordrhein-Westfalen,E10135878,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0415,Mariengymnasium,Warendorf,Nordrhein-Westfalen,E10095080,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0416,Sekundarschule Warstein,Warstein,Nordrhein-Westfalen,E10040694,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0417,Gesamtschule Lotte-Westerkappeln,Westerkappeln,Nordrhein-Westfalen,E10047861,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0418,Schule am See Städtische Sekundarschule,Wetter,Nordrhein-Westfalen,E10341143,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0419,Leonardo-da-Vinci-Gesamtschule,Willich,Nordrhein-Westfalen,E10127279,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0420,Schiller-Gymnasium Witten,Witten,Nordrhein-Westfalen,E10312563,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0421,Städtisches Ruhr-Gymnasium,Witten,Nordrhein-Westfalen,E10217494,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0422,Freie Aktive Gesamtschule Wülfrath,Wülfrath,Nordrhein-Westfalen,E10280964,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0423,Carl-Fuhlrott-Gymnasium,Wuppertal,Nordrhein-Westfalen,E10246230,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0424,Erich-Fried-Gesamtschule Wuppertal,Wuppertal,Nordrhein-Westfalen,E10133178,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0425,Gesamtschule Uellendahl-Katernberg,Wuppertal,Nordrhein-Westfalen,E10246821,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0426,Gymnasium Am Kothen,Wuppertal,Nordrhein-Westfalen,E10216142,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0427,KGS Wichlinghauser Str.,Wuppertal,Nordrhein-Westfalen,E10129706,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0428,Städt. Gesamtschule Wuppertal-Langerfeld,Wuppertal,Nordrhein-Westfalen,E10069261,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0429,Wilhelm-Dörpfeld-Gymnasium,Wuppertal,Nordrhein-Westfalen,E10280563,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE2-0430,Städtisches Stiftsgymnasium Xanten,Xanten,Nordrhein-Westfalen,E10205154,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
