ID,Nome_Scuola,Citta,Land,OID_Erasmus,Sito_Web,ISCED,Fonte_URL
DE-WAVE3-0011,ecolea|Internationale Schule Rostock,Rostock,Mecklenburg-Vorpommern,E10177400,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0012,Gymnasium Reutershagen,Rostock,Mecklenburg-Vorpommern,E10107635,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0013,Störtebeker-Schule,Rostock,Mecklenburg-Vorpommern,E10095201,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0014,Europaschule Rövershagen,Rövershagen,Mecklenburg-Vorpommern,E10009972,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0015,Gymnasium Sanitz,Sanitz,Mecklenburg-Vorpommern,E10049489,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0016,ecolea Internationale Schule Schwerin,Schwerin,Mecklenburg-Vorpommern,E10143308,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0017,Institut für Qualitätsentwicklung Mecklenburg-,Schwerin,Mecklenburg-Vorpommern,E10015008,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0018,Niels-Stensen-Schule Schwerin,Schwerin,Mecklenburg-Vorpommern,E10163261,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0019,Europäische Gesamtschule Insel Usedom,Seebad Ahlbeck,Mecklenburg-Vorpommern,E10161545,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0020,Integrierte Gesamtschule Grünthal - mit,Stralsund,Mecklenburg-Vorpommern,E10206058,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0021,RAA - Demokratie und Bildung Mecklenburg-,Waren (Müritz),Mecklenburg-Vorpommern,E10023260,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0022,Richard-Wossidlo-Gymnasium Waren (Müritz),Waren (Müritz),Mecklenburg-Vorpommern,E10068804,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0023,Cato Bontjes van Beek Gymnasium Achim,Achim,Niedersachsen,E10069728,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0024,Gymnasium am Markt Achim,Achim,Niedersachsen,E10038816,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0025,Gymnasium Ulricianum,Aurich,Niedersachsen,E10178732,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0026,OSTFRIESISCHE LANDSCHAFT,Aurich,Niedersachsen,E10012610,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0027,Realschule Aurich,Aurich,Niedersachsen,E10165051,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0028,Burg-Gymnasium Bad Bentheim,Bad Bentheim,Niedersachsen,E10169455,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0029,Missionsgymnasium St. Antonius Bardel,Bad Bentheim,Niedersachsen,E10236077,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0030,"Fritz Reuter Schule, KGS Bad Bevensen",Bad Bevensen,Niedersachsen,E10179672,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0031,Waldschule Bad Bevensen,Bad Bevensen,Niedersachsen,E10310315,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0032,Oberschule Bad Essen,Bad Essen,Niedersachsen,E10233344,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0033,Schule an der Deilich,Bad Harzburg,Niedersachsen,E10078496,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0034,Werner-von-Siemens-Gymnasium,Bad Harzburg,Niedersachsen,E10086841,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0035,Kooperative Gesamtschule Bad Lauterberg,Bad Lauterberg,Niedersachsen,E10307999,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0036,KGS Bad Münder,Bad Münder,Niedersachsen,E10000859,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0037,Gymnasium Bad Nenndorf,Bad Nenndorf,Niedersachsen,E10021235,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0038,IGS Bad Salzdetfurth,Bad Salzdetfurth,Niedersachsen,E10174857,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0039,Gymnasium Bad Zwischenahn-Edewecht,Bad Zwischenahn,Niedersachsen,E10135236,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0040,St. Johannes-Schule Bakum,Bakum,Niedersachsen,E10333434,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0041,Hugo-Friedrich-Hartmann-Oberschule,Bardowick,Niedersachsen,E10239219,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0042,IGS Barßel,Barßel,Niedersachsen,E10132319,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0043,Oberschule Bevern,Bevern,Niedersachsen,E10283596,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0044,Oberschule am Sonnensee mit gymnasialem,Bissendorf,Niedersachsen,E10372453,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0045,Gymnasium Brake,Brake,Niedersachsen,E10188067,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0046,Oberschule Braunlage,Braunlage,Niedersachsen,E10165115,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0047,Gymnasium Ricarda-Huch-Schule Braunschweig,Braunschweig,Niedersachsen,E10044994,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0048,IGS Franzsches Feld,Braunschweig,Niedersachsen,E10160021,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0049,Regionales Landesamt für Schule und Bildung,Braunschweig,Niedersachsen,E10401416,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0050,Wilhelm Bracke Gesamtschule,Braunschweig,Niedersachsen,E10229432,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0051,Gymnasium Wesermünde,Bremerhaven,Niedersachsen,E10169355,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0052,IGS Buchholz,,Niedersachsen,E10215493,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0053,Gymnasium Buxtehude Sued,Buxtehude,Niedersachsen,E10040081,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0054,Halepaghen-Schule Buxtehude,Buxtehude,Niedersachsen,E10089032,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0055,Integrierte Gesamtschule Buxtehude,Buxtehude,Niedersachsen,E10309102,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0056,Realschule Calberlah,Calberlah,Niedersachsen,E10261913,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0057,Gymnasium Ernestinum Celle,Celle,Niedersachsen,E10196626,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0058,IGS Celle,Celle,Niedersachsen,E10142666,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0059,Oberschule an der Welfenallee,Celle,Niedersachsen,E10319828,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0060,Oberschule Westercelle,Celle,Niedersachsen,E10172445,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0061,Paul-Klee-Schule Celle,Celle,Niedersachsen,E10140270,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0062,Drawehn-Schule Clenze (KGS),Clenze,Niedersachsen,E10064481,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0063,Clemens-August-Gymnasium,Cloppenburg,Niedersachsen,E10208092,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0064,Amandus-Abendroth Gymnasium,Cuxhaven,Niedersachsen,E10155983,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0065,Lichtenberg-Gymnasium Cuxhaven,Cuxhaven,Niedersachsen,E10158137,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0066,Oberschule Cuxhaven-Mitte,Cuxhaven,Niedersachsen,E10326565,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0067,Fürstenwall-Schule,Dahlenburg,Niedersachsen,E10261919,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0068,Hauptschule Damme,Damme,Niedersachsen,E10311505,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0069,Paul-Gerhardt-Schule Dassel,Dassel,Niedersachsen,E10016351,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0070,Rainald-von-Dassel-Schule,Dassel,Niedersachsen,E10407136,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0071,Max-Planck-Gymnasium Delmenhorst,Delmenhorst,Niedersachsen,E10169482,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0072,Realschule Dornum,Dornum,Niedersachsen,E10122645,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0073,Integrierte Gesamtschule Embsen,Embsen,Niedersachsen,E10344648,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0074,Johannes-Althusius-Gymnasium,Emden,Niedersachsen,E10189220,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0075,Max-Windmueller-Gymnasium,Emden,Niedersachsen,E10071956,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0076,Johann Comenius Schule Emmerthal,Emmerthal,Niedersachsen,E10035028,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0077,Niedersächsisches Internatsgymnasium Esens,Esens,Niedersachsen,E10043269,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0078,Integrierte Gesamtschule Fürstenau,Fürstenau,Niedersachsen,E10184381,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0079,Geschwister-Scholl-Gymnasium Berenbostel,Garbsen,Niedersachsen,E10043347,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0080,Oberschule Berenbostel,Garbsen,Niedersachsen,E10337792,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0081,Gymnasium Langen,Geestland,Niedersachsen,E10154922,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0082,Oberschule Langen,Geestland,Niedersachsen,E10281821,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0083,Gymnasium Oesede,Georgsmarienhütte,Niedersachsen,E10015607,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0084,Europaschule Humboldt-Gymnasium Gifhorn,Gifhorn,Niedersachsen,E10102011,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0085,Wilhelm-Busch-Schule,Goettingen,Niedersachsen,E10106181,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0086,Vicco-von-Bülow-Oberschule Vienenburg,Goslar,Niedersachsen,E10304203,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0087,Kooperative Gesamtschule Gronau (Leine),Gronau (Leine),Niedersachsen,E10195198,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0088,Albert-Einstein-Gymnasium,Hameln,Niedersachsen,E10009259,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0089,IGS-West Hameln,Hameln,Niedersachsen,E10370743,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0090,Studienseminar Hameln für die Lehrämter an,Hameln,Niedersachsen,E10305594,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0091,Gymnasium Leoninum Handrup,Handrup,Niedersachsen,E10129362,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0092,Gymnasium Hankensbüttel,Hankensbüttel,Niedersachsen,E10237618,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0093,Bismarckschule Hannover,Hannover,Niedersachsen,E10306516,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0094,CJD Niedersachsen NW-Hamburg,Hannover,Niedersachsen,E10337435,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0095,Elsa-Brändström-Schule Hannover,Hannover,Niedersachsen,E10336196,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0096,Grundschule Wasserkampstraße,Hannover,Niedersachsen,E10120839,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0097,Gymnasium Goetheschule,Hannover,Niedersachsen,E10178845,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0098,Gymnasium Limmer,Hannover,Niedersachsen,E10234754,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0099,IGS Badenstedt,Hannover,Niedersachsen,E10124228,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0100,Kurt-Schwitters-Gymnasium Misburg,Hannover,Niedersachsen,E10216770,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0101,Leinetalschulen / Leinetal Gymnasium &,Hannover,Niedersachsen,E10147093,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0102,Leonore Goldschmidt-Schule - IGS Mühlenberg,Hannover,Niedersachsen,E10091492,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0103,Ludolf-Wilhelm-Fricke-Schule,Hannover,Niedersachsen,E10263753,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0104,Ludwig-Windthorst-Schule Hannover,Hannover,Niedersachsen,E10118072,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0105,Regionales Landesamt für Schule und Bildung,Hannover,Niedersachsen,E10312177,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0106,Schillerschule Hannover,Hannover,Niedersachsen,E10162291,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0107,Studienseminar Hannover II f. d. Lehrämter GHRS Wunstorfer Str. 28,Hannover,Niedersachsen,E10311975,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0108,Wilhelm-Raabe-Schule Hannover,Hannover,Niedersachsen,E10234139,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0109,Aue Geest Gymnasium Harsefeld,Harsefeld,Niedersachsen,E10060456,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0110,Kreisgymnasium St. Ursula Haseluenne,Haselünne,Niedersachsen,E10150574,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0111,Christian-Gymnasium Hermannsburg,Hermannsburg,Niedersachsen,E10183333,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0112,Goethegymnasium Hildesheim,Hildesheim,Niedersachsen,E10115422,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0113,Gymnasium Marienschule Hildesheim,Hildesheim,Niedersachsen,E10032852,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0114,Niedersächsisches Landesinstitut für schulische,Hildesheim,Niedersachsen,E10259422,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE3-0115,Realschule Himmelsthür,Hildesheim,Niedersachsen,E10147078,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
